ts,pressure,temperatureFahrenheit,temperatureCelsius,dewPointFahrenheit,dewPointCelsius,humidity,windSpeed,windGust,windDirectionDegrees,windDirectionWords,condition
1615372200000,29.78,32.0,"0,00",21.0,"-6,11",64.0,3.0,1.0,170.0,S,Fair
1615374000000,29.78,34.0,"1,11",21.0,"-6,11",60.0,2.0,1.0,0.0,VAR,Partly Cloudy
1615375800000,29.78,37.0,"2,78",19.0,"-7,22",48.0,1.0,1.0,0.0,VAR,Partly Cloudy
1615377600000,29.78,36.0,"2,22",16.0,"-8,89",44.0,2.0,1.0,0.0,VAR,Partly Cloudy
1615379400000,29.81,37.0,"2,78",14.0,"-10,00",38.0,3.0,1.0,200.0,SSW,Partly Cloudy
1615381200000,29.78,36.0,"2,22",16.0,"-8,89",44.0,5.0,2.0,150.0,SSE,Fair
1615383000000,29.78,37.0,"2,78",16.0,"-8,89",41.0,6.0,2.0,160.0,SSE,Fair
1615384800000,29.78,37.0,"2,78",16.0,"-8,89",41.0,5.0,2.0,200.0,SSW,Fair
1615386600000,29.78,39.0,"3,89",16.0,"-8,89",39.0,2.0,2.0,0.0,VAR,Fair
1615388400000,29.78,39.0,"3,89",16.0,"-8,89",39.0,3.0,1.0,0.0,VAR,Fair
1615390200000,29.78,39.0,"3,89",14.0,"-10,00",36.0,5.0,1.0,0.0,VAR,Fair
1615392000000,29.78,41.0,"5,00",16.0,"-8,89",36.0,1.0,1.0,0.0,VAR,Fair
1615393800000,29.78,39.0,"3,89",16.0,"-8,89",39.0,6.0,0.0,190.0,S,Partly Cloudy
1615395600000,29.78,39.0,"3,89",14.0,"-10,00",36.0,3.0,0.0,0.0,VAR,Fair
1615397400000,29.75,37.0,"2,78",16.0,"-8,89",41.0,6.0,0.0,170.0,S,Fair
1615399200000,29.75,36.0,"2,22",16.0,"-8,89",44.0,5.0,0.0,150.0,SSE,Fair
1615401000000,29.75,36.0,"2,22",14.0,"-10,00",41.0,5.0,0.0,130.0,SE,Fair
1615402800000,29.75,32.0,"0,00",14.0,"-10,00",48.0,3.0,0.0,110.0,ESE,Fair
1615404600000,29.78,32.0,"0,00",16.0,"-8,89",51.0,5.0,0.0,100.0,E,Fair
1615406400000,29.78,32.0,"0,00",16.0,"-8,89",51.0,5.0,0.0,110.0,ESE,Fair
1615408200000,29.78,32.0,"0,00",16.0,"-8,89",51.0,6.0,0.0,130.0,SE,Fair
1615410000000,29.78,32.0,"0,00",16.0,"-8,89",51.0,5.0,0.0,140.0,SE,Fair
1615411800000,29.78,30.0,"-1,11",16.0,"-8,89",55.0,6.0,0.0,130.0,SE,Fair
1615413600000,29.78,30.0,"-1,11",16.0,"-8,89",55.0,7.0,0.0,140.0,SE,Fair
1615415400000,29.78,30.0,"-1,11",16.0,"-8,89",55.0,8.0,0.0,140.0,SE,Fair
1615417200000,29.78,28.0,"-2,22",16.0,"-8,89",59.0,7.0,0.0,140.0,SE,Fair
1615419000000,29.78,28.0,"-2,22",16.0,"-8,89",59.0,7.0,0.0,150.0,SSE,Fair
1615420800000,29.78,28.0,"-2,22",16.0,"-8,89",59.0,6.0,0.0,150.0,SSE,Fair
1615422600000,29.78,28.0,"-2,22",16.0,"-8,89",59.0,6.0,0.0,140.0,SE,Fair
1615424400000,29.75,28.0,"-2,22",16.0,"-8,89",59.0,6.0,0.0,140.0,SE,Fair
1615426200000,29.75,27.0,"-2,78",16.0,"-8,89",64.0,6.0,0.0,140.0,SE,Fair
1615428000000,29.75,27.0,"-2,78",16.0,"-8,89",64.0,7.0,0.0,140.0,SE,Fair
1615429800000,29.73,27.0,"-2,78",16.0,"-8,89",64.0,7.0,0.0,130.0,SE,Fair
1615431600000,29.73,27.0,"-2,78",16.0,"-8,89",64.0,7.0,0.0,150.0,SSE,Fair
1615433400000,29.73,27.0,"-2,78",16.0,"-8,89",64.0,8.0,0.0,150.0,SSE,Fair
1615435200000,29.73,27.0,"-2,78",16.0,"-8,89",64.0,8.0,0.0,150.0,SSE,Fair
1615437000000,29.7,27.0,"-2,78",16.0,"-8,89",64.0,7.0,0.0,150.0,SSE,Fair
1615438800000,29.7,27.0,"-2,78",16.0,"-8,89",64.0,7.0,0.0,150.0,SSE,Fair
1615440600000,29.7,25.0,"-3,89",16.0,"-8,89",69.0,7.0,0.0,140.0,SE,Fair
1615442400000,29.7,25.0,"-3,89",16.0,"-8,89",69.0,7.0,0.0,140.0,SE,Fair
1615444200000,29.7,25.0,"-3,89",16.0,"-8,89",69.0,7.0,0.0,140.0,SE,Fair
1615446000000,29.67,25.0,"-3,89",16.0,"-8,89",69.0,7.0,0.0,130.0,SE,Fair
1615447800000,29.67,27.0,"-2,78",14.0,"-10,00",59.0,7.0,0.0,140.0,SE,Fair
1615449600000,29.67,27.0,"-2,78",16.0,"-8,89",64.0,8.0,0.0,130.0,SE,Fair
1615451400000,29.64,28.0,"-2,22",16.0,"-8,89",59.0,8.0,0.0,140.0,SE,Fair
1615453200000,29.64,30.0,"-1,11",16.0,"-8,89",55.0,9.0,0.0,140.0,SE,Fair
1615455000000,29.64,32.0,"0,00",16.0,"-8,89",51.0,9.0,1.0,140.0,SE,Fair
1615456800000,29.61,32.0,"0,00",16.0,"-8,89",51.0,9.0,1.0,150.0,SSE,Fair
1615458600000,29.61,32.0,"0,00",14.0,"-10,00",48.0,14.0,1.0,150.0,SSE,Fair
1615460400000,29.58,32.0,"0,00",16.0,"-8,89",51.0,13.0,1.0,150.0,SSE,Fair
1615462200000,29.58,34.0,"1,11",18.0,"-7,78",52.0,15.0,2.0,150.0,SSE,Fair
1615464000000,29.55,34.0,"1,11",18.0,"-7,78",52.0,13.0,2.0,140.0,SE,Fair
1615465800000,29.52,36.0,"2,22",18.0,"-7,78",48.0,15.0,2.0,150.0,SSE,Fair
1615467600000,29.52,36.0,"2,22",18.0,"-7,78",48.0,13.0,2.0,140.0,SE,Fair
1615469400000,29.49,34.0,"1,11",18.0,"-7,78",52.0,14.0,2.0,130.0,SE,Fair
1615471200000,29.46,34.0,"1,11",18.0,"-7,78",52.0,14.0,2.0,130.0,SE,Fair
1615473000000,29.43,36.0,"2,22",18.0,"-7,78",48.0,14.0,2.0,130.0,SE,Fair
1615474800000,29.4,36.0,"2,22",19.0,"-7,22",52.0,14.0,0.0,140.0,SE,Cloudy
1615476600000,29.4,36.0,"2,22",19.0,"-7,22",52.0,14.0,0.0,140.0,SE,Light Snow
1615478400000,29.4,34.0,"1,11",25.0,"-3,89",70.0,14.0,0.0,160.0,SSE,Light Snow
1615480200000,29.38,34.0,"1,11",23.0,"-5,00",65.0,12.0,0.0,150.0,SSE,Light Snow
1615482000000,29.35,34.0,"1,11",25.0,"-3,89",70.0,20.0,0.0,160.0,SSE,Light Snow
1615483800000,29.35,32.0,"0,00",32.0,"0,00",100.0,14.0,0.0,160.0,SSE,Snow
1615485600000,29.32,32.0,"0,00",32.0,"0,00",100.0,12.0,0.0,150.0,SSE,Snow
1615487400000,29.29,32.0,"0,00",32.0,"0,00",100.0,13.0,0.0,130.0,SE,Snow
1615489200000,29.26,32.0,"0,00",32.0,"0,00",100.0,14.0,0.0,130.0,SE,Snow
1615491000000,29.26,32.0,"0,00",32.0,"0,00",100.0,10.0,0.0,160.0,SSE,Light Snow
1615492800000,29.23,32.0,"0,00",32.0,"0,00",100.0,12.0,0.0,140.0,SE,Light Snow
1615494600000,29.23,32.0,"0,00",32.0,"0,00",100.0,10.0,0.0,140.0,SE,Snow
1615496400000,29.2,32.0,"0,00",32.0,"0,00",100.0,9.0,0.0,140.0,SE,Wintry Mix
1615498200000,29.17,34.0,"1,11",34.0,"1,11",100.0,10.0,0.0,150.0,SSE,Light Rain
1615500000000,29.17,34.0,"1,11",34.0,"1,11",100.0,13.0,0.0,150.0,SSE,Light Rain
1615501800000,29.14,34.0,"1,11",34.0,"1,11",100.0,12.0,0.0,160.0,SSE,Light Rain
1615503600000,29.14,34.0,"1,11",34.0,"1,11",100.0,13.0,0.0,160.0,SSE,Light Rain
1615505400000,29.14,36.0,"2,22",36.0,"2,22",100.0,10.0,0.0,170.0,S,Mist
1615507200000,29.14,36.0,"2,22",36.0,"2,22",100.0,9.0,0.0,170.0,S,Mist
1615509000000,29.11,36.0,"2,22",36.0,"2,22",100.0,10.0,0.0,190.0,S,Mist
1615510800000,29.11,36.0,"2,22",36.0,"2,22",100.0,12.0,0.0,180.0,S,Mist
1615512600000,29.11,36.0,"2,22",36.0,"2,22",100.0,12.0,0.0,190.0,S,Mist
1615514400000,29.11,36.0,"2,22",36.0,"2,22",100.0,12.0,0.0,180.0,S,Mist
1615516200000,29.11,36.0,"2,22",36.0,"2,22",100.0,10.0,0.0,180.0,S,Mist
1615518000000,29.11,37.0,"2,78",37.0,"2,78",100.0,12.0,0.0,190.0,S,Mist
1615519800000,29.11,37.0,"2,78",37.0,"2,78",100.0,12.0,0.0,200.0,SSW,Mostly Cloudy
1615521600000,29.11,37.0,"2,78",37.0,"2,78",100.0,8.0,0.0,190.0,S,Fair
1615523400000,29.11,36.0,"2,22",36.0,"2,22",100.0,9.0,0.0,190.0,S,Fair
1615525200000,29.11,37.0,"2,78",37.0,"2,78",100.0,12.0,0.0,200.0,SSW,Fair
1615527000000,29.11,37.0,"2,78",37.0,"2,78",100.0,10.0,0.0,220.0,SW,Fair
1615528800000,29.11,37.0,"2,78",37.0,"2,78",100.0,10.0,0.0,220.0,SW,Fair
1615530600000,29.14,37.0,"2,78",37.0,"2,78",100.0,9.0,0.0,220.0,SW,Fair
1615532400000,29.14,37.0,"2,78",37.0,"2,78",100.0,10.0,0.0,220.0,SW,Fair
1615534200000,29.14,39.0,"3,89",39.0,"3,89",100.0,12.0,0.0,210.0,SSW,Fair
1615536000000,29.14,39.0,"3,89",39.0,"3,89",100.0,12.0,0.0,200.0,SSW,Fair
1615537800000,29.14,39.0,"3,89",39.0,"3,89",100.0,13.0,0.0,210.0,SSW,Light Rain
1615539600000,29.17,39.0,"3,89",39.0,"3,89",100.0,12.0,0.0,210.0,SSW,Light Rain
1615541400000,29.17,41.0,"5,00",41.0,"5,00",100.0,10.0,0.0,220.0,SW,Mostly Cloudy
1615543200000,29.17,41.0,"5,00",41.0,"5,00",100.0,13.0,1.0,220.0,SW,Mostly Cloudy
1615545000000,29.2,43.0,"6,11",43.0,"6,11",100.0,15.0,1.0,230.0,SW,Mostly Cloudy
1615546800000,29.2,43.0,"6,11",43.0,"6,11",100.0,15.0,1.0,240.0,WSW,Mostly Cloudy
1615548600000,29.2,45.0,"7,22",43.0,"6,11",93.0,17.0,1.0,240.0,WSW,Mostly Cloudy
1615550400000,29.23,43.0,"6,11",43.0,"6,11",100.0,21.0,1.0,240.0,WSW,Light Rain Shower / Windy
1615552200000,29.23,43.0,"6,11",41.0,"5,00",93.0,18.0,2.0,240.0,WSW,Fair
1615554000000,29.23,45.0,"7,22",41.0,"5,00",87.0,20.0,1.0,250.0,WSW,Partly Cloudy
1615555800000,29.23,46.0,"7,78",43.0,"6,11",87.0,20.0,2.0,250.0,WSW,Fair
1615557600000,29.26,45.0,"7,22",39.0,"3,89",81.0,20.0,1.0,240.0,WSW,Partly Cloudy
1615559400000,29.26,45.0,"7,22",39.0,"3,89",81.0,13.0,1.0,240.0,WSW,Light Rain Shower
1615561200000,29.26,41.0,"5,00",39.0,"3,89",93.0,18.0,1.0,260.0,W,Light Rain Shower
1615563000000,29.26,41.0,"5,00",37.0,"2,78",87.0,16.0,1.0,230.0,SW,Fair
1615564800000,29.26,45.0,"7,22",39.0,"3,89",81.0,16.0,1.0,240.0,WSW,Fair
1615566600000,29.29,45.0,"7,22",41.0,"5,00",87.0,15.0,0.0,230.0,SW,Fair
1615568400000,29.29,45.0,"7,22",39.0,"3,89",81.0,16.0,0.0,230.0,SW,Partly Cloudy
1615570200000,29.29,45.0,"7,22",36.0,"2,22",71.0,21.0,0.0,240.0,WSW,Fair / Windy
1615572000000,29.29,45.0,"7,22",36.0,"2,22",71.0,15.0,0.0,240.0,WSW,Fair
1615573800000,29.32,43.0,"6,11",36.0,"2,22",76.0,14.0,0.0,230.0,SW,Fair
1615575600000,29.32,43.0,"6,11",36.0,"2,22",76.0,13.0,0.0,230.0,SW,Partly Cloudy
1615577400000,29.35,43.0,"6,11",36.0,"2,22",76.0,17.0,0.0,240.0,WSW,Light Rain Shower
1615579200000,29.35,41.0,"5,00",36.0,"2,22",81.0,12.0,0.0,220.0,SW,Fair
1615581000000,29.35,37.0,"2,78",34.0,"1,11",87.0,8.0,0.0,230.0,SW,Fair
1615582800000,29.35,39.0,"3,89",36.0,"2,22",87.0,8.0,0.0,200.0,SSW,Fair
1615584600000,29.35,39.0,"3,89",36.0,"2,22",87.0,12.0,0.0,220.0,SW,Partly Cloudy
1615586400000,29.35,39.0,"3,89",36.0,"2,22",87.0,12.0,0.0,200.0,SSW,Fair
1615588200000,29.35,37.0,"2,78",36.0,"2,22",93.0,9.0,0.0,200.0,SSW,Fair
1615590000000,29.35,37.0,"2,78",36.0,"2,22",93.0,8.0,0.0,190.0,S,Fair
1615591800000,29.35,36.0,"2,22",36.0,"2,22",100.0,9.0,0.0,190.0,S,Fair
1615593600000,29.35,36.0,"2,22",36.0,"2,22",100.0,9.0,0.0,190.0,S,Fair
1615595400000,29.35,34.0,"1,11",34.0,"1,11",100.0,8.0,0.0,180.0,S,Fair
1615597200000,29.35,36.0,"2,22",36.0,"2,22",100.0,9.0,0.0,190.0,S,Fair
1615599000000,29.35,36.0,"2,22",34.0,"1,11",93.0,9.0,0.0,190.0,S,Fair
1615600800000,29.35,34.0,"1,11",34.0,"1,11",100.0,9.0,0.0,180.0,S,Fair
1615602600000,29.32,36.0,"2,22",34.0,"1,11",93.0,9.0,0.0,180.0,S,Fair
1615604400000,29.32,34.0,"1,11",32.0,"0,00",93.0,9.0,0.0,170.0,S,Fair
1615606200000,29.32,34.0,"1,11",32.0,"0,00",93.0,8.0,0.0,180.0,S,Fair
1615608000000,29.29,36.0,"2,22",32.0,"0,00",87.0,10.0,0.0,180.0,S,Fair
1615609800000,29.29,36.0,"2,22",32.0,"0,00",87.0,12.0,0.0,170.0,S,Fair
1615611600000,29.29,34.0,"1,11",30.0,"-1,11",87.0,10.0,0.0,170.0,S,Fair
1615613400000,29.29,36.0,"2,22",30.0,"-1,11",81.0,12.0,0.0,170.0,S,Fair
1615615200000,29.26,36.0,"2,22",30.0,"-1,11",81.0,9.0,0.0,180.0,S,Fair
1615617000000,29.26,36.0,"2,22",30.0,"-1,11",81.0,8.0,0.0,170.0,S,Fair
1615618800000,29.26,37.0,"2,78",30.0,"-1,11",75.0,9.0,0.0,180.0,S,Fair
1615620600000,29.26,37.0,"2,78",30.0,"-1,11",75.0,10.0,0.0,190.0,S,Fair
1615622400000,29.26,37.0,"2,78",30.0,"-1,11",75.0,12.0,0.0,200.0,SSW,Partly Cloudy
1615624200000,29.26,37.0,"2,78",34.0,"1,11",87.0,15.0,0.0,220.0,SW,Wintry Mix
1615626000000,29.26,36.0,"2,22",36.0,"2,22",100.0,14.0,0.0,210.0,SSW,Wintry Mix
1615627800000,29.26,36.0,"2,22",36.0,"2,22",100.0,10.0,0.0,180.0,S,Mostly Cloudy
1615629600000,29.26,36.0,"2,22",36.0,"2,22",100.0,10.0,1.0,190.0,S,Mostly Cloudy
1615631400000,29.26,37.0,"2,78",37.0,"2,78",100.0,10.0,1.0,190.0,S,Mostly Cloudy
1615633200000,29.26,39.0,"3,89",39.0,"3,89",100.0,10.0,1.0,200.0,SSW,Mostly Cloudy
1615635000000,29.26,41.0,"5,00",39.0,"3,89",93.0,13.0,1.0,210.0,SSW,Mostly Cloudy
1615636800000,29.26,43.0,"6,11",39.0,"3,89",87.0,14.0,1.0,210.0,SSW,Mostly Cloudy
1615638600000,29.26,45.0,"7,22",37.0,"2,78",76.0,13.0,1.0,220.0,SW,Mostly Cloudy
1615640400000,29.26,45.0,"7,22",37.0,"2,78",76.0,14.0,1.0,210.0,SSW,Mostly Cloudy
1615642200000,29.23,46.0,"7,78",34.0,"1,11",62.0,18.0,1.0,220.0,SW,Mostly Cloudy
1615644000000,29.23,48.0,"8,89",36.0,"2,22",62.0,15.0,1.0,210.0,SSW,Mostly Cloudy
1615645800000,29.23,50.0,"10,00",34.0,"1,11",54.0,15.0,1.0,210.0,SSW,Mostly Cloudy
1615647600000,29.2,48.0,"8,89",34.0,"1,11",57.0,13.0,1.0,210.0,SSW,Mostly Cloudy
1615649400000,29.2,48.0,"8,89",34.0,"1,11",57.0,12.0,1.0,190.0,S,Mostly Cloudy
1615651200000,29.2,50.0,"10,00",34.0,"1,11",54.0,14.0,0.0,200.0,SSW,Mostly Cloudy
1615653000000,29.17,48.0,"8,89",34.0,"1,11",57.0,13.0,0.0,180.0,S,Mostly Cloudy
1615654800000,29.17,48.0,"8,89",36.0,"2,22",62.0,15.0,0.0,200.0,SSW,Mostly Cloudy
1615656600000,29.17,48.0,"8,89",36.0,"2,22",62.0,10.0,0.0,210.0,SSW,Mostly Cloudy
1615658400000,29.17,46.0,"7,78",37.0,"2,78",71.0,13.0,0.0,200.0,SSW,Mostly Cloudy
1615660200000,29.14,46.0,"7,78",37.0,"2,78",71.0,10.0,0.0,180.0,S,Mostly Cloudy
1615662000000,29.14,46.0,"7,78",37.0,"2,78",71.0,10.0,0.0,190.0,S,Partly Cloudy
1615663800000,29.14,46.0,"7,78",37.0,"2,78",71.0,13.0,0.0,170.0,S,Fair
1615665600000,29.11,46.0,"7,78",37.0,"2,78",71.0,13.0,0.0,170.0,S,Fair
1615667400000,29.11,46.0,"7,78",37.0,"2,78",71.0,14.0,0.0,190.0,S,Mostly Cloudy
1615669200000,29.11,46.0,"7,78",39.0,"3,89",76.0,12.0,0.0,200.0,SSW,Light Rain
1615671000000,29.11,45.0,"7,22",41.0,"5,00",87.0,12.0,0.0,200.0,SSW,Light Rain
1615672800000,29.08,45.0,"7,22",43.0,"6,11",93.0,12.0,0.0,180.0,S,Light Rain
1615674600000,29.08,45.0,"7,22",41.0,"5,00",87.0,10.0,0.0,180.0,S,Partly Cloudy
1615676400000,29.08,46.0,"7,78",41.0,"5,00",81.0,17.0,0.0,200.0,SSW,Mostly Cloudy
1615678200000,29.08,46.0,"7,78",39.0,"3,89",76.0,13.0,0.0,200.0,SSW,Mostly Cloudy
1615680000000,29.11,41.0,"5,00",41.0,"5,00",100.0,17.0,0.0,250.0,WSW,Mostly Cloudy
1615681800000,29.11,41.0,"5,00",41.0,"5,00",100.0,12.0,0.0,250.0,WSW,Mostly Cloudy
1615683600000,29.08,41.0,"5,00",39.0,"3,89",93.0,15.0,0.0,250.0,WSW,Mostly Cloudy
1615685400000,29.08,41.0,"5,00",39.0,"3,89",93.0,7.0,0.0,220.0,SW,Fair
1615687200000,29.08,39.0,"3,89",39.0,"3,89",100.0,7.0,0.0,190.0,S,Fair
1615689000000,29.08,41.0,"5,00",37.0,"2,78",87.0,6.0,0.0,190.0,S,Fair
1615690800000,29.08,41.0,"5,00",37.0,"2,78",87.0,6.0,0.0,180.0,S,Fair
1615692600000,29.08,43.0,"6,11",37.0,"2,78",81.0,10.0,0.0,210.0,SSW,Fair
1615694400000,29.08,43.0,"6,11",36.0,"2,22",76.0,13.0,0.0,200.0,SSW,Fair
1615696200000,29.08,41.0,"5,00",36.0,"2,22",81.0,13.0,0.0,210.0,SSW,Fair
1615698000000,29.08,41.0,"5,00",36.0,"2,22",81.0,14.0,0.0,210.0,SSW,Fair
1615699800000,29.08,41.0,"5,00",34.0,"1,11",76.0,14.0,0.0,200.0,SSW,Fair
1615701600000,29.11,41.0,"5,00",34.0,"1,11",76.0,15.0,0.0,200.0,SSW,Fair
1615703400000,29.11,41.0,"5,00",34.0,"1,11",76.0,13.0,0.0,200.0,SSW,Fair
1615705200000,29.08,39.0,"3,89",34.0,"1,11",81.0,12.0,0.0,200.0,SSW,Fair
1615707000000,29.08,39.0,"3,89",34.0,"1,11",81.0,12.0,0.0,200.0,SSW,Fair
1615708800000,29.08,41.0,"5,00",34.0,"1,11",76.0,13.0,0.0,200.0,SSW,Fair
1615710600000,29.08,41.0,"5,00",34.0,"1,11",76.0,14.0,0.0,200.0,SSW,Fair
1615712400000,29.11,43.0,"6,11",34.0,"1,11",70.0,15.0,0.0,200.0,SSW,Fair
1615714200000,29.11,45.0,"7,22",34.0,"1,11",66.0,16.0,1.0,210.0,SSW,Fair
1615716000000,29.11,45.0,"7,22",32.0,"0,00",61.0,21.0,1.0,220.0,SW,Fair / Windy
1615717800000,29.11,46.0,"7,78",32.0,"0,00",57.0,24.0,1.0,220.0,SW,Fair / Windy
1615719600000,29.11,48.0,"8,89",32.0,"0,00",54.0,23.0,1.0,230.0,SW,Mostly Cloudy / Windy
1615721400000,29.14,45.0,"7,22",32.0,"0,00",61.0,25.0,1.0,230.0,SW,Mostly Cloudy / Windy
1615723200000,29.14,45.0,"7,22",32.0,"0,00",61.0,20.0,1.0,220.0,SW,Mostly Cloudy
1615725000000,29.14,45.0,"7,22",34.0,"1,11",66.0,21.0,1.0,220.0,SW,Light Rain / Windy
1615726800000,29.14,45.0,"7,22",34.0,"1,11",66.0,20.0,1.0,220.0,SW,Light Rain
1615728600000,29.17,45.0,"7,22",34.0,"1,11",66.0,21.0,1.0,210.0,SSW,Light Rain / Windy
1615730400000,29.17,43.0,"6,11",36.0,"2,22",76.0,25.0,1.0,230.0,SW,Light Rain Shower / Windy
1615732200000,29.17,41.0,"5,00",37.0,"2,78",87.0,20.0,1.0,230.0,SW,Light Rain Shower
1615734000000,29.17,43.0,"6,11",37.0,"2,78",81.0,21.0,1.0,240.0,WSW,Fair / Windy
1615735800000,29.17,45.0,"7,22",37.0,"2,78",76.0,20.0,1.0,230.0,SW,Fair
1615737600000,29.2,45.0,"7,22",37.0,"2,78",76.0,14.0,0.0,230.0,SW,Mostly Cloudy
1615739400000,29.2,45.0,"7,22",37.0,"2,78",76.0,16.0,0.0,230.0,SW,Partly Cloudy
1615741200000,29.2,43.0,"6,11",34.0,"1,11",70.0,20.0,0.0,230.0,SW,Mostly Cloudy
1615743000000,29.23,43.0,"6,11",36.0,"2,22",76.0,15.0,0.0,220.0,SW,Mostly Cloudy
1615744800000,29.23,43.0,"6,11",36.0,"2,22",76.0,14.0,0.0,230.0,SW,Partly Cloudy
1615746600000,29.26,41.0,"5,00",37.0,"2,78",87.0,14.0,0.0,240.0,WSW,Light Rain Shower
1615748400000,29.26,39.0,"3,89",37.0,"2,78",93.0,14.0,0.0,240.0,WSW,Mostly Cloudy
1615750200000,29.26,39.0,"3,89",39.0,"3,89",100.0,9.0,0.0,220.0,SW,Mostly Cloudy
1615752000000,29.29,39.0,"3,89",39.0,"3,89",100.0,6.0,0.0,220.0,SW,Light Rain
1615753800000,29.29,39.0,"3,89",39.0,"3,89",100.0,8.0,0.0,290.0,WNW,Light Rain
1615755600000,29.29,39.0,"3,89",39.0,"3,89",100.0,10.0,0.0,230.0,SW,Mostly Cloudy
1615757400000,29.32,39.0,"3,89",39.0,"3,89",100.0,13.0,0.0,240.0,WSW,Mostly Cloudy
1615759200000,29.32,39.0,"3,89",39.0,"3,89",100.0,12.0,0.0,240.0,WSW,Mostly Cloudy
1615761000000,29.32,37.0,"2,78",37.0,"2,78",100.0,12.0,0.0,250.0,WSW,Fair
1615762800000,29.32,39.0,"3,89",39.0,"3,89",100.0,13.0,0.0,250.0,WSW,Mostly Cloudy
1615764600000,29.35,39.0,"3,89",37.0,"2,78",93.0,15.0,0.0,260.0,W,Fair
1615766400000,29.35,37.0,"2,78",37.0,"2,78",100.0,12.0,0.0,250.0,WSW,Fair
1615768200000,29.35,36.0,"2,22",36.0,"2,22",100.0,9.0,0.0,260.0,W,Mostly Cloudy
1615770000000,29.35,36.0,"2,22",36.0,"2,22",100.0,8.0,0.0,250.0,WSW,Mostly Cloudy
1615771800000,29.35,34.0,"1,11",34.0,"1,11",100.0,7.0,0.0,250.0,WSW,Mostly Cloudy
1615773600000,29.35,34.0,"1,11",34.0,"1,11",100.0,7.0,0.0,240.0,WSW,Fair
1615775400000,29.35,30.0,"-1,11",30.0,"-1,11",100.0,8.0,0.0,240.0,WSW,Fair
1615777200000,29.35,34.0,"1,11",34.0,"1,11",100.0,6.0,0.0,220.0,SW,Fair
1615779000000,29.35,34.0,"1,11",34.0,"1,11",100.0,7.0,0.0,200.0,SSW,Fair
1615780800000,29.35,34.0,"1,11",34.0,"1,11",100.0,6.0,0.0,210.0,SSW,Fair
1615782600000,29.35,34.0,"1,11",34.0,"1,11",100.0,6.0,0.0,230.0,SW,Fair
1615784400000,29.35,32.0,"0,00",32.0,"0,00",100.0,6.0,0.0,180.0,S,Fair
1615786200000,29.35,32.0,"0,00",32.0,"0,00",100.0,7.0,0.0,190.0,S,Mostly Cloudy
1615788000000,29.35,32.0,"0,00",32.0,"0,00",100.0,7.0,0.0,200.0,SSW,Fair
1615789800000,29.38,30.0,"-1,11",30.0,"-1,11",100.0,7.0,0.0,170.0,S,Fair
1615791600000,29.38,32.0,"0,00",32.0,"0,00",100.0,7.0,0.0,200.0,SSW,Partly Cloudy
1615793400000,29.38,32.0,"0,00",32.0,"0,00",100.0,5.0,0.0,180.0,S,Fair
1615795200000,29.38,32.0,"0,00",32.0,"0,00",100.0,7.0,0.0,180.0,S,Mostly Cloudy
1615797000000,29.38,34.0,"1,11",34.0,"1,11",100.0,5.0,0.0,180.0,S,Mostly Cloudy
1615798800000,29.38,34.0,"1,11",34.0,"1,11",100.0,8.0,0.0,210.0,SSW,Mist
1615800600000,29.38,36.0,"2,22",36.0,"2,22",100.0,8.0,0.0,200.0,SSW,Mist
1615802400000,29.38,37.0,"2,78",37.0,"2,78",100.0,9.0,1.0,230.0,SW,Mostly Cloudy
1615804200000,29.4,37.0,"2,78",37.0,"2,78",100.0,9.0,1.0,240.0,WSW,Mostly Cloudy
1615806000000,29.4,37.0,"2,78",37.0,"2,78",100.0,8.0,1.0,230.0,SW,Mostly Cloudy
1615807800000,29.4,37.0,"2,78",37.0,"2,78",100.0,9.0,1.0,230.0,SW,Mostly Cloudy
1615809600000,29.4,39.0,"3,89",39.0,"3,89",100.0,6.0,1.0,200.0,SSW,Mostly Cloudy
1615811400000,29.38,43.0,"6,11",37.0,"2,78",81.0,6.0,2.0,180.0,S,Partly Cloudy
1615813200000,29.38,43.0,"6,11",37.0,"2,78",81.0,7.0,1.0,200.0,SSW,Mostly Cloudy
1615815000000,29.38,43.0,"6,11",37.0,"2,78",81.0,8.0,1.0,240.0,WSW,Mostly Cloudy
1615816800000,29.38,43.0,"6,11",37.0,"2,78",81.0,10.0,1.0,240.0,WSW,Partly Cloudy
1615818600000,29.38,45.0,"7,22",37.0,"2,78",76.0,10.0,1.0,240.0,WSW,Mostly Cloudy
1615820400000,29.38,45.0,"7,22",36.0,"2,22",71.0,9.0,1.0,240.0,WSW,Mostly Cloudy
1615822200000,29.35,48.0,"8,89",36.0,"2,22",62.0,8.0,1.0,220.0,SW,Fair
1615824000000,29.38,45.0,"7,22",36.0,"2,22",71.0,6.0,1.0,250.0,WSW,Fair
1615825800000,29.38,46.0,"7,78",36.0,"2,22",66.0,5.0,0.0,250.0,WSW,Fair
1615827600000,29.38,45.0,"7,22",36.0,"2,22",71.0,5.0,0.0,260.0,W,Fair
1615829400000,29.38,45.0,"7,22",36.0,"2,22",71.0,6.0,0.0,250.0,WSW,Fair
1615831200000,29.38,43.0,"6,11",37.0,"2,78",81.0,7.0,0.0,260.0,W,Fair
1615833000000,29.38,41.0,"5,00",37.0,"2,78",87.0,5.0,0.0,280.0,W,Fair
1615834800000,29.38,39.0,"3,89",37.0,"2,78",93.0,3.0,0.0,280.0,W,Fair
